coin,ext_atr_at_entry,rsi_at_entry,max_adverse_pct,duration_h,return_pct,layers
INJ,2.728,56.7,2.07,6,2.97,2
INJ,2.874,58.2,0.0,1,2.97,1
INJ,2.87,58.2,30.02,1217,2.97,3
INJ,1.899,67.3,2.56,7,2.97,2
INJ,2.453,67.3,10.18,38,2.97,3
INJ,2.539,56.2,32.96,252,2.97,3
INJ,2.214,62.5,0.0,1,2.97,1
INJ,2.444,62.5,4.06,3,2.97,3
INJ,2.873,62.5,2.06,5,2.97,2
INJ,2.641,61.7,3.23,12,2.97,3
INJ,2.386,61.7,0.0,1,2.97,1
INJ,2.213,61.7,1.83,17,2.97,2
INJ,2.49,55.1,3.45,4,2.97,3
FIL,,,4.05,10,2.97,3
FIL,,,0.48,2,2.97,1
FIL,,,2.84,13,2.97,2
FIL,,,34.92,96,2.97,3
FIL,,,0.0,1,2.97,1
FIL,,,10.01,9,2.97,3
FIL,,,3.72,5,2.97,3
FIL,,,2.36,2,2.97,2
FIL,,,16.89,24,2.97,3
FIL,,,3.4,9,2.97,3
FIL,,,2.81,9,2.97,2
FIL,,,21.03,685,2.97,3
FIL,,,1.06,2,2.97,1
FIL,,,13.89,289,2.97,3
FIL,0.581,50.2,3.04,47,2.97,3
FIL,0.339,53.3,0.23,23,2.97,1
FIL,1.148,49.6,37.17,1457,2.97,3
FIL,2.531,75.9,0.0,1,2.97,1
FIL,2.474,75.9,0.0,1,2.97,1
FIL,3.078,68.3,3.87,48,2.97,3
FIL,1.389,48.7,9.23,59,2.97,3
FIL,1.579,50.0,8.37,53,2.97,3
FIL,1.462,54.0,1.43,14,2.97,2
FIL,1.572,60.2,1.84,19,2.97,2
FIL,1.768,57.3,0.6,4,2.97,1
FIL,2.1,57.3,3.18,5,2.97,3
FIL,2.363,57.3,12.55,167,2.97,3
FIL,2.369,59.9,2.44,43,2.97,3
FIL,2.304,72.1,1.64,5,2.97,2
FIL,2.734,72.1,2.98,11,2.97,2
FIL,2.9,76.8,1.15,8,2.97,1
FIL,5.346,69.2,9.52,63,2.97,3
FIL,5.258,68.6,2.25,14,2.97,2
FIL,3.509,63.3,1.55,10,2.97,2
FIL,1.727,48.5,2.02,10,2.97,2
FIL,1.94,48.5,0.38,2,2.97,1
FIL,1.945,48.5,0.57,10,2.97,1
FIL,2.151,47.7,16.85,231,2.97,3
FIL,1.705,58.3,1.24,8,2.97,1
RUNE,,,11.21,28,2.97,3
RUNE,,,1.26,5,2.97,1
RUNE,,,2.85,11,2.97,3
RUNE,,,3.25,7,2.97,3
RUNE,,,2.92,9,2.97,2
RUNE,,,38.41,1726,2.97,3
RUNE,3.125,64.1,4.87,32,2.97,3
CRV,,,0.0,1,2.97,1
CRV,,,6.0,6,2.97,3
CRV,,,0.0,1,2.97,1
CRV,,,0.0,1,2.97,1
CRV,,,0.0,1,2.97,1
CRV,,,0.0,1,2.97,1
CRV,,,5.11,2,2.97,2
CRV,,,0.62,3,2.97,1
CRV,,,2.23,2,2.97,2
CRV,,,10.11,2,2.97,2
CRV,,,3.98,2,2.97,2
CRV,,,1.49,2,2.97,2
CRV,,,2.68,3,2.97,2
CRV,,,92.36,5404,2.97,3
CRV,0.339,44.4,1.06,2,2.97,1
CRV,0.345,44.4,4.71,11,2.97,3
CRV,0.607,44.4,9.92,23,2.97,3
CRV,0.698,42.8,30.02,162,2.97,3
CRV,0.548,56.3,6.45,26,2.97,3
CRV,0.597,57.4,1.11,3,2.97,1
CRV,0.775,57.4,1.49,9,2.97,2
CRV,0.855,54.7,4.24,14,2.97,3
CRV,1.047,54.7,19.41,136,2.97,3
CRV,1.18,58.1,0.0,1,2.97,1
CRV,1.276,58.1,1.2,2,2.97,2
CRV,1.148,58.1,1.1,3,2.97,2
CRV,1.652,58.1,6.07,5,2.97,3
CRV,1.731,55.6,28.92,119,2.97,3
CRV,1.393,58.8,2.52,2,2.97,2
CRV,1.234,58.8,1.28,3,2.97,2
CRV,0.902,58.8,0.0,1,2.97,1
CRV,0.979,58.8,0.0,1,2.97,1
CRV,1.212,58.8,14.62,36,2.97,3
CRV,1.133,50.9,72.19,3892,2.97,3
CRV,2.798,60.8,3.76,11,2.97,3
CRV,2.714,60.8,1.7,11,2.97,2
CRV,1.886,62.1,1.25,5,2.97,1
CRV,2.141,62.1,6.45,25,2.97,3
CRV,2.024,64.1,0.5,2,2.97,1
CRV,2.214,64.1,1.39,5,2.97,2
CRV,2.734,64.1,1.64,2,2.97,2
CRV,2.929,64.1,6.27,36,2.97,3
CRV,1.653,48.4,24.09,202,2.97,3
CRV,1.364,65.7,2.17,4,2.97,2
CRV,1.399,65.7,7.09,9,2.97,3
CRV,1.333,72.7,1.01,2,2.97,1
CRV,1.421,72.7,2.94,4,2.97,2
CRV,1.745,72.7,1.14,2,2.97,1
CRV,1.978,72.7,2.85,5,2.97,2
CRV,2.235,72.7,2.75,4,2.97,3
CRV,1.852,73.2,2.32,3,2.97,2
CRV,1.764,73.2,5.52,11,2.97,3
CRV,2.395,73.2,0.0,1,2.97,1
CRV,2.67,73.2,2.49,2,2.97,2
CRV,1.419,57.3,8.21,47,2.97,3
CRV,1.49,52.9,1.22,4,2.97,2
CRV,1.551,52.9,1.11,2,2.97,1
CRV,1.908,52.9,49.99,559,2.97,3
CRV,1.962,68.6,5.7,26,2.97,3
CRV,1.786,66.7,0.71,2,2.97,1
CRV,2.471,66.7,1.45,5,2.97,2
CRV,2.579,59.3,19.96,150,2.97,3
CRV,2.3,63.9,2.56,5,2.97,2
CRV,2.791,63.9,2.68,11,2.97,2
CRV,2.965,67.6,8.71,32,2.97,3
CRV,2.985,61.4,4.24,10,2.97,3
CRV,2.761,53.1,1.16,4,2.97,2
SNX,,,0.98,18,2.97,1
SNX,,,0.77,13,2.97,1
SNX,,,26.71,1326,2.97,3
SNX,2.891,57.0,15.45,67,2.97,3
SNX,2.985,70.9,6.75,19,2.97,3
SNX,2.886,72.2,1.77,8,2.97,2
SNX,2.919,72.2,0.48,5,2.97,1
SNX,1.022,61.9,2.42,4,2.97,2
SNX,1.374,61.9,0.58,3,2.97,1
SNX,1.663,61.9,2.49,9,2.97,2
SNX,1.882,61.9,0.81,5,2.97,1
SNX,2.321,56.4,8.81,112,2.97,3
SNX,2.37,69.6,1.24,5,2.97,2
SNX,2.571,65.7,6.33,18,2.97,3
SNX,2.793,65.7,0.0,1,2.97,1
SNX,0.173,43.7,0.0,2,2.97,1
SNX,0.51,43.7,5.31,12,2.97,3
SNX,0.602,43.7,2.94,13,2.97,2
SNX,0.642,38.6,15.59,68,2.97,3
SNX,0.386,51.9,1.26,7,2.97,2
SNX,0.749,51.9,0.47,4,2.97,1
SNX,0.954,51.9,2.85,16,2.97,2
SNX,1.058,53.7,4.34,22,2.97,3
SNX,0.909,56.6,1.38,14,2.97,2
SNX,1.002,56.6,0.52,6,2.97,1
SNX,1.005,63.4,1.57,4,2.97,2
SNX,1.278,63.4,0.0,1,2.97,1
SNX,1.479,63.4,2.77,13,2.97,3
SNX,1.646,59.8,2.35,12,2.97,2
COMP,,,2.1,13,2.97,2
COMP,,,0.36,3,2.97,1
COMP,,,26.49,1268,2.97,3
COMP,3.783,60.9,1.4,9,2.97,1
COMP,2.606,61.2,0.72,9,2.97,1
COMP,2.87,61.2,0.26,4,2.97,1
COMP,0.596,44.6,0.02,2,2.97,1
COMP,0.918,44.6,5.99,12,2.97,3
COMP,0.984,44.6,18.46,210,2.97,3
COMP,0.808,50.1,4.16,67,2.97,3
COMP,0.619,48.9,0.34,6,2.97,1
COMP,0.785,48.9,57.3,5958,2.97,3
COMP,6.065,61.1,3.09,11,2.97,3
MKR,,,5.93,43,2.97,3
MKR,,,18.36,17,2.97,3
MKR,,,0.65,2,2.97,1
MKR,,,2.57,3,2.97,2
MKR,,,11.9,119,2.97,3
MKR,,,2.69,24,2.97,3
MKR,,,1.21,5,2.97,1
MKR,,,0.91,9,2.97,1
MKR,,,0.13,2,2.97,1
MKR,,,0.43,3,2.97,1
MKR,,,1.27,14,2.97,1
MKR,,,0.0,1,2.97,1
MKR,,,15.13,1171,2.97,3
MKR,1.71,54.8,19.26,212,2.97,3
MKR,2.874,61.3,0.09,4,2.97,1
MKR,2.994,50.7,2.88,16,2.97,2
MKR,-0.028,43.9,18.32,30,2.97,3
MKR,0.009,45.0,2.94,15,2.97,2
MKR,0.237,45.0,0.45,7,2.97,1
MKR,0.501,49.9,0.02,4,2.97,1
MKR,0.679,49.9,4.78,33,2.97,3
ENS,,,2.76,19,2.97,2
ENS,,,0.62,5,2.97,1
ENS,,,22.15,35,2.97,3
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,7.16,4,2.97,3
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,0.0,1,2.97,1
ENS,,,2.47,2,2.97,2
ENS,,,11.54,19,2.97,3
ENS,,,3.93,8,2.97,3
ENS,,,0.8,2,2.97,1
ENS,,,1.92,2,2.97,2
ENS,,,0.0,1,2.97,1
ENS,,,1.9,3,2.97,2
ENS,,,30.21,468,2.97,3
ENS,,,1.5,8,2.97,1
ENS,,,7.72,83,2.97,3
ENS,,,6.98,88,2.97,3
ENS,,,2.89,42,2.97,3
ENS,,,10.87,76,2.97,3
ENS,,,21.14,357,2.97,3
ENS,1.549,65.0,1.94,12,2.97,2
ENS,1.525,65.0,1.58,2,2.97,2
ENS,1.951,65.0,10.04,62,2.97,3
ENS,1.75,56.1,59.51,1784,2.97,3
ENS,3.106,48.7,25.7,313,2.97,3
ENS,2.641,59.9,2.93,15,2.97,3
ENS,2.649,59.9,2.52,15,2.97,2
ENS,2.725,61.8,20.51,183,2.97,3
ENS,1.977,55.3,0.21,3,2.97,1
ENS,2.443,55.3,3.93,7,2.97,3
ENS,2.024,55.3,1.96,11,2.97,2
ENS,2.27,65.9,1.22,5,2.97,2
ENS,1.946,65.9,6.59,32,2.97,3
ENS,2.032,67.6,0.7,3,2.97,1
ENS,2.134,67.6,0.0,1,2.97,1
ENS,2.861,67.6,0.35,2,2.97,1
ENS,-0.257,46.5,2.07,7,2.97,2
ENS,0.003,46.5,1.69,7,2.97,2
ENS,0.534,46.5,0.3,4,2.97,1
ENS,0.682,46.5,13.66,47,2.97,3
ENS,0.75,54.7,1.22,4,2.97,2
ENS,0.589,53.6,2.92,6,2.97,2
ENS,0.712,53.6,0.1,2,2.97,1
ENS,0.817,53.6,8.82,151,2.97,3
ENS,1.003,53.1,0.06,2,2.97,1
ENS,1.209,53.1,10.07,177,2.97,3
ENS,1.677,52.5,1.4,3,2.97,2
ENS,1.428,52.5,0.0,1,2.97,1
ENS,1.598,52.5,51.05,3055,2.97,3
ENS,4.209,55.5,26.01,108,2.97,3
ENS,1.455,47.4,1.21,2,2.97,1
ENS,1.547,47.4,11.84,16,2.97,3
ENS,1.459,47.4,1.34,2,2.97,2
ENS,1.744,47.4,1.9,6,2.97,2
DYDX,,,1.75,14,2.97,2
DYDX,,,0.92,12,2.97,1
DYDX,,,27.41,380,2.97,3
DYDX,,,0.39,3,2.97,1
DYDX,,,19.51,653,2.97,3
DYDX,,,2.63,48,2.97,2
DYDX,,,9.86,170,2.97,3
DYDX,1.777,67.3,3.25,2,2.97,2
DYDX,2.034,67.3,2.24,6,2.97,2
DYDX,1.278,63.5,0.0,1,2.97,1
DYDX,2.048,63.5,0.82,2,2.97,1
DYDX,2.355,63.5,0.0,1,2.97,1
DYDX,2.118,63.9,1.52,7,2.97,2
LDO,,,0.06,2,2.97,1
LDO,,,1.76,5,2.97,2
LDO,,,1.34,11,2.97,2
LDO,,,0.3,5,2.97,1
LDO,,,0.16,2,2.97,1
LDO,,,0.97,3,2.97,1
LDO,,,7.85,23,2.97,3
LDO,,,20.23,3,2.97,3
LDO,,,0.0,1,2.97,1
LDO,,,10.24,23,2.97,3
LDO,,,0.0,1,2.97,1
LDO,,,7.38,25,2.97,3
LDO,,,1.85,2,2.97,2
LDO,,,2.75,4,2.97,3
LDO,,,17.27,86,2.97,3
LDO,,,2.16,2,2.97,2
LDO,,,2.2,2,2.97,2
LDO,,,2.21,8,2.97,2
LDO,,,1.92,5,2.97,2
LDO,,,0.0,1,2.97,1
LDO,,,0.0,1,2.97,1
LDO,,,0.0,1,2.97,1
LDO,,,0.0,1,2.97,1
ARB,,,5.96,2,2.97,2
ARB,,,0.0,1,2.97,1
ARB,,,0.0,1,2.97,1
ARB,,,3.45,2,2.97,2
ARB,,,4.09,6,2.97,3
ARB,,,26.98,497,2.97,3
ARB,,,1.1,3,2.97,1
ARB,,,1.46,4,2.97,2
ARB,,,5.52,6,2.97,3
ARB,,,0.0,1,2.97,1
ARB,,,2.74,17,2.97,2
ARB,,,0.0,1,2.97,1
ARB,,,6.27,30,2.97,3
ARB,,,5.23,30,2.97,3
ARB,,,9.97,84,2.97,3
ARB,,,48.99,5881,2.97,3
ARB,1.766,65.3,2.72,6,2.97,3
ARB,1.963,65.3,1.07,5,2.97,2
ARB,2.394,65.3,1.5,5,2.97,2
ARB,2.801,65.3,11.29,29,2.97,3
ARB,2.602,75.9,1.49,4,2.97,2
ARB,2.662,75.9,1.44,3,2.97,1
ARB,2.916,75.9,2.96,5,2.97,2
ARB,2.936,75.9,0.0,1,2.97,1
ARB,3.142,59.9,0.09,4,2.97,1
ARB,1.284,44.1,0.39,3,2.97,1
ARB,1.522,44.1,0.77,5,2.97,1
ARB,1.857,44.1,17.78,222,2.97,3
ARB,1.842,47.5,12.17,244,2.97,3
ARB,1.503,59.3,2.77,66,2.97,3
ARB,1.768,62.4,2.82,40,2.97,2
ARB,2.071,62.2,2.13,14,2.97,2
ARB,2.077,57.3,17.29,411,2.97,3
ARB,1.645,53.9,11.55,48,2.97,3
ARB,1.218,58.8,1.42,6,2.97,2
ARB,1.395,58.8,19.24,50,2.97,3
ARB,1.365,62.2,0.5,8,2.97,1
ARB,1.63,58.9,2.28,12,2.97,2
ARB,1.831,58.9,11.37,115,2.97,3
OP,,,3.42,11,2.97,3
OP,,,2.28,7,2.97,2
OP,,,27.04,256,2.97,3
OP,,,2.69,3,2.97,2
OP,,,36.14,1207,2.97,3
OP,2.567,56.6,11.06,51,2.97,3
OP,2.936,69.4,5.41,11,2.97,3
OP,2.837,69.4,13.92,4,2.97,3
OP,2.397,69.4,0.0,1,2.97,1
OP,2.471,71.2,1.63,6,2.97,2
STX,,,2.72,18,2.97,2
STX,,,1.52,5,2.97,2
STX,,,0.11,2,2.97,1
STX,,,0.24,4,2.97,1
STX,,,27.23,58,2.97,3
STX,,,1.42,4,2.97,2
STX,,,14.19,60,2.97,3
STX,,,2.47,7,2.97,2
STX,,,5.55,7,2.97,3
STX,,,0.0,1,2.97,1
STX,,,1.33,2,2.97,1
STX,,,1.69,2,2.97,2
STX,,,1.48,3,2.97,1
STX,,,0.0,1,2.97,1
STX,,,2.2,4,2.97,2
STX,,,1.11,3,2.97,2
STX,,,0.64,2,2.97,1
STX,,,5.23,5,2.97,3
STX,,,4.48,7,2.97,3
STX,,,7.02,19,2.97,3
STX,,,3.5,4,2.97,3
STX,,,4.46,13,2.97,3
STX,,,0.0,1,2.97,1
STX,,,30.01,675,2.97,3
STX,,,1.98,11,2.97,2
STX,,,4.95,38,2.97,3
STX,,,1.5,6,2.97,1
STX,,,2.99,33,2.97,3
STX,,,1.32,20,2.97,2
STX,3.723,68.3,7.93,87,2.97,3
STX,4.073,56.2,28.55,154,2.97,3
STX,1.807,44.7,12.92,108,2.97,3
STX,1.106,66.4,1.6,2,2.97,2
STX,1.419,66.4,8.33,16,2.97,3
STX,1.217,62.0,1.17,4,2.97,1
STX,1.41,62.0,3.05,3,2.97,2
STX,2.071,62.0,0.52,2,2.97,1
STX,2.594,62.0,3.66,16,2.97,3
STX,2.324,65.0,0.0,1,2.97,1
STX,2.303,65.0,3.24,9,2.97,3
STX,2.088,67.8,0.7,2,2.97,1
STX,2.724,67.8,0.95,2,2.97,1
STX,2.814,67.8,6.16,37,2.97,3
STX,2.77,68.6,0.51,2,2.97,1
STX,2.724,67.1,4.43,39,2.97,3
STX,2.793,61.5,10.07,160,2.97,3
STX,2.37,51.4,0.24,2,2.97,1
SEI,,,0.0,1,2.97,1
SEI,,,51.29,2350,2.97,3
SEI,4.189,69.5,2.79,7,2.97,3
SEI,3.449,59.1,22.57,237,2.97,3
SEI,2.851,71.7,1.02,2,2.97,1
SEI,2.718,74.4,0.0,1,2.97,1
SEI,3.383,69.4,6.38,18,2.97,3
SEI,2.65,62.4,0.81,4,2.97,1
SEI,2.834,62.4,4.15,13,2.97,3
SEI,1.853,46.0,16.2,208,2.97,3
SEI,1.477,54.3,0.17,9,2.97,1
SEI,1.685,49.8,1.3,5,2.97,2
SEI,1.999,49.8,0.39,3,2.97,1
SEI,2.103,49.8,20.63,317,2.97,3
SEI,1.151,61.9,0.0,1,2.97,1
SEI,1.201,61.9,0.04,2,2.97,1
SEI,1.224,71.2,2.98,19,2.97,3
SEI,1.453,71.2,2.74,11,2.97,2
SEI,1.753,73.9,0.0,1,2.97,1
SEI,2.271,73.9,0.0,1,2.97,1
SEI,2.718,73.9,1.33,9,2.97,2
SEI,2.921,73.9,1.04,2,2.97,1
SEI,2.94,74.1,3.73,9,2.97,3
SEI,1.521,50.6,2.83,7,2.97,2
SEI,1.876,50.6,11.43,107,2.97,3
SEI,1.823,58.7,1.87,6,2.97,2
SEI,1.885,56.0,0.98,9,2.97,1
SEI,1.905,56.0,2.86,8,2.97,3
SEI,1.769,56.0,2.3,11,2.97,2
SEI,2.074,52.5,34.11,204,2.97,3
SEI,1.712,59.3,8.13,19,2.97,3
SEI,1.348,56.7,0.27,2,2.97,1
SEI,1.515,56.7,0.0,1,2.97,1
SEI,1.501,53.4,2.46,14,2.97,2
SEI,2.071,53.4,16.74,149,2.97,3
SEI,2.027,52.9,0.0,1,2.97,1
SEI,2.246,52.9,0.0,1,2.97,1
RENDER,,,0.0,1,2.97,1
RENDER,,,49.67,2605,2.97,3
RENDER,2.743,71.9,1.28,2,2.97,2
RENDER,3.093,61.6,1.2,8,2.97,1
SUI,,,4.72,6,2.97,3
SUI,,,0.0,1,2.97,1
SUI,,,74.63,6427,2.97,3
SUI,2.891,60.6,3.05,25,2.97,3
SUI,2.956,64.9,1.32,7,2.97,2
SUI,3.321,61.4,2.19,31,2.97,2
SUI,1.31,51.8,2.19,15,2.97,2
SUI,1.639,51.8,2.97,49,2.97,3
SUI,1.716,49.5,4.54,41,2.97,3
SUI,1.11,53.7,12.63,6,2.97,2
SUI,0.379,53.7,1.12,3,2.97,1
SUI,0.669,53.7,0.95,2,2.97,1
SUI,0.705,54.7,1.92,6,2.97,2
SUI,1.382,54.7,5.33,20,2.97,3
SUI,1.225,49.5,30.83,363,2.97,3
SUI,0.28,52.3,5.72,6,2.97,3
SUI,-0.201,52.3,1.82,2,2.97,2
SUI,-0.063,52.3,1.87,2,2.97,2
SUI,0.12,52.3,8.85,25,2.97,3
SUI,-0.067,53.7,0.6,3,2.97,1
SUI,0.375,53.7,0.0,1,2.97,1
SUI,0.644,53.7,16.57,62,2.97,3
SUI,0.565,62.3,0.41,2,2.97,1
SUI,1.005,56.1,1.75,6,2.97,2
SUI,1.036,56.1,0.74,2,2.97,1
SUI,1.158,56.1,1.44,3,2.97,1
SUI,1.072,56.1,11.4,123,2.97,3
SUI,1.173,68.7,0.69,6,2.97,1
SUI,1.628,65.4,0.0,1,2.97,1
SUI,1.91,65.4,3.61,7,2.97,3
SUI,2.145,65.4,0.89,2,2.97,1
SUI,2.362,65.4,0.87,2,2.97,1
SUI,2.364,65.4,1.21,6,2.97,2
SUI,1.793,58.6,2.17,23,2.97,2
SUI,2.144,57.4,77.65,4621,2.97,3
SUI,3.399,61.6,3.7,40,2.97,3
SUI,1.593,45.9,15.86,107,2.97,3
SUI,1.439,58.1,0.62,4,2.97,1
SUI,1.778,58.1,2.44,5,2.97,3
SUI,1.911,58.1,3.34,24,2.97,3
SUI,1.616,53.6,5.65,38,2.97,3
SUI,0.944,49.9,0.46,2,2.97,1
SUI,0.988,49.9,0.61,8,2.97,1
SUI,0.911,51.6,8.54,83,2.97,3
SUI,0.825,63.6,2.11,9,2.97,2
SUI,1.127,64.0,0.0,1,2.97,1
SUI,2.07,64.0,1.17,3,2.97,1
SUI,1.846,64.0,2.16,3,2.97,2
SUI,2.243,64.0,2.78,14,2.97,2
SUI,2.302,62.4,4.45,22,2.97,3
SUI,2.163,72.9,3.92,38,2.97,3
SUI,1.887,77.2,1.22,2,2.97,2
SUI,2.424,77.2,0.0,1,2.97,1
SUI,2.863,77.2,0.0,1,2.97,1
SUI,3.744,69.6,4.99,12,2.97,3
SUI,2.377,60.3,2.29,15,2.97,2
SUI,2.503,60.3,0.63,9,2.97,1
SUI,2.754,61.4,1.58,4,2.97,2
SUI,2.005,66.8,4.91,9,2.97,3
SUI,1.999,66.8,2.54,4,2.97,2
SUI,1.631,66.8,3.37,6,2.97,3
SUI,1.752,66.8,2.84,13,2.97,2
SUI,1.689,70.1,0.67,3,2.97,1
SUI,2.726,70.1,0.39,4,2.97,1
SUI,2.96,70.1,0.62,3,2.97,1
SUI,1.199,55.0,14.06,14,2.97,3
SUI,1.513,55.0,0.0,1,2.97,1
SUI,1.936,55.0,1.42,5,2.97,2
SUI,2.108,55.0,1.51,5,2.97,2
SUI,2.368,54.3,16.28,326,2.97,3
SUI,1.865,67.8,0.49,3,2.97,1
SUI,1.915,66.7,0.99,7,2.97,1
SUI,2.217,66.7,0.23,2,2.97,1
SUI,2.571,66.7,1.31,11,2.97,1
FET,,,0.0,1,2.97,1
FET,,,3.07,3,2.97,3
FET,,,1.5,2,2.97,1
FET,,,0.0,1,2.97,1
FET,,,1.82,2,2.97,2
FET,,,4.15,6,2.97,2
FET,,,0.0,1,2.97,1
FET,,,18.7,66,2.97,3
FET,,,3.65,12,2.97,3
FET,,,4.04,5,2.97,2
FET,,,11.81,47,2.97,3
FET,,,15.53,113,2.97,3
FET,,,3.34,16,2.97,3
FET,,,10.06,91,2.97,3
FET,,,2.92,8,2.97,2
FET,,,7.38,32,2.97,3
FET,,,2.51,5,2.97,3
FET,,,0.0,1,2.97,1
FET,,,1.42,2,2.97,2
FET,,,2.47,13,2.97,2
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,2.92,8,2.97,3
FET,,,1.99,4,2.97,2
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,0.0,1,2.97,1
FET,,,2.47,19,2.97,2
FET,,,10.52,37,2.97,3
FET,,,3.08,4,2.97,2
FET,,,1.43,5,2.97,2
FET,,,8.3,19,2.97,3
FET,,,1.08,3,2.97,1
FET,,,15.48,132,2.97,3
FET,,,0.0,1,2.97,1
FET,,,14.36,159,2.97,3
FET,,,2.77,11,2.97,2
FET,,,0.0,1,2.97,1
FET,,,3.67,14,2.97,3
FET,,,0.54,2,2.97,1
FET,,,1.16,4,2.97,2
FET,,,66.58,6308,2.97,3
FET,3.025,66.4,0.06,2,2.97,1
FET,1.898,59.2,2.9,15,2.97,2
FET,2.47,59.2,2.72,32,2.97,2
FET,2.569,56.2,15.64,81,2.97,3
FET,1.914,66.7,0.0,1,2.97,1
FET,2.344,66.7,4.96,10,2.97,3
FET,2.536,72.7,2.05,2,2.97,2
FET,2.647,72.7,4.15,10,2.97,3
FET,2.91,72.7,0.0,1,2.97,1
FET,3.153,70.0,0.0,1,2.97,1
FET,3.045,64.5,1.87,17,2.97,2
FET,1.882,52.3,2.53,31,2.97,3
FET,1.872,59.5,3.35,28,2.97,3
FET,1.976,59.6,1.35,5,2.97,2
FET,2.341,59.6,1.54,14,2.97,2
FET,2.564,48.8,25.42,216,2.97,3
FET,1.74,51.1,32.84,898,2.97,3
FET,2.823,74.2,0.5,2,2.97,1
FET,4.734,60.9,15.01,13,2.97,3
FET,3.308,54.7,12.64,123,2.97,3
TAO,,,75.35,5681,2.97,3
TAO,2.608,66.3,8.82,32,2.97,3
TAO,2.767,68.8,8.3,8,2.97,3
TAO,2.795,67.1,1.57,2,2.97,2
TON,,,33.57,492,2.97,3
TON,,,2.01,28,2.97,2
TON,,,0.62,4,2.97,1
TON,,,1.37,23,2.97,1
TON,,,2.9,23,2.97,3
TON,,,3.74,98,2.97,3
TON,,,4.26,59,2.97,3
TON,,,1.15,4,2.97,2
TON,,,1.14,3,2.97,1
TON,,,0.59,7,2.97,1
TON,,,8.87,89,2.97,3
TON,,,0.98,9,2.97,1
JUP,,,4.89,4,2.97,3
JUP,,,0.0,1,2.97,1
JUP,,,32.74,844,2.97,3
JUP,,,2.64,3,2.97,2
JUP,,,0.0,1,2.97,1
JUP,,,0.0,1,2.97,1
JUP,,,2.87,5,2.97,2
JUP,,,11.48,37,2.97,3
JUP,,,1.07,4,2.97,2
JUP,,,2.92,16,2.97,3
JUP,,,3.55,6,2.97,3
JUP,,,0.32,2,2.97,1
JUP,,,0.26,2,2.97,1
JUP,,,5.03,29,2.97,3
JUP,,,0.0,1,2.97,1
JUP,3.093,59.9,5.68,69,2.97,3
JUP,2.889,56.1,10.89,81,2.97,3
KAS,,,1.15,63,2.97,1
KAS,,,0.89,17,2.97,1
KAS,,,1.04,2,2.97,1
KAS,,,1.44,5,2.97,1
KAS,,,2.91,14,2.97,2
KAS,,,1.57,6,2.97,2
KAS,,,4.23,7,2.97,3
KAS,,,0.4,2,2.97,1
KAS,,,4.77,3,2.97,3
KAS,,,1.29,18,2.97,1
KAS,,,0.8,4,2.97,1
KAS,,,1.43,11,2.97,2
KAS,,,1.29,7,2.97,1
KAS,,,0.0,1,2.97,1
KAS,,,1.46,9,2.97,2
KAS,,,0.0,1,2.97,1
KAS,,,1.43,4,2.97,2
KAS,,,0.0,1,2.97,1
KAS,,,1.41,5,2.97,2
KAS,,,0.0,1,2.97,1
KAS,,,3.0,6,2.97,3
KAS,,,1.98,3,2.97,2
KAS,,,0.71,4,2.97,1
KAS,,,13.16,219,2.97,3
KAS,,,1.23,4,2.97,1
KAS,,,42.74,1499,2.97,3
KAS,3.362,66.7,1.38,8,2.97,2
KAS,2.943,54.8,4.18,24,2.97,3
KAS,2.552,47.0,0.0,1,2.97,1
KAS,2.723,47.0,40.68,2202,2.97,3
KAS,2.461,58.7,2.46,18,2.97,3
KAS,2.758,58.7,2.45,22,2.97,2
KAS,2.874,59.6,6.49,42,2.97,3
KAS,1.836,44.6,16.34,228,2.97,3
KAS,1.587,67.3,1.42,7,2.97,1
KAS,2.235,67.3,0.19,2,2.97,1
KAS,2.683,64.3,3.06,18,2.97,3
KAS,2.765,64.3,2.32,49,2.97,2
KAS,1.517,48.2,14.37,58,2.97,3
KAS,1.129,46.2,10.89,207,2.97,3
KAS,1.341,58.8,1.41,2,2.97,1
KAS,1.509,58.8,2.84,140,2.97,3
KAS,1.515,53.3,5.2,149,2.97,3
KAS,2.163,63.3,0.35,3,2.97,1
KAS,2.217,63.3,2.6,41,2.97,2
KAS,2.23,68.0,2.73,16,2.97,3
KAS,2.134,73.3,1.5,16,2.97,1
KAS,2.275,73.3,0.29,14,2.97,1
KAS,-0.959,39.1,6.19,2,2.97,2
KAS,-1.271,39.1,18.13,12,2.97,3
KAS,-1.405,39.1,2.42,5,2.97,2
KAS,-1.067,39.1,1.47,2,2.97,2
KAS,-0.663,35.6,0.84,4,2.97,1
KAS,-0.155,35.6,12.34,56,2.97,3
KAS,-0.457,45.7,1.08,7,2.97,2
KAS,-0.23,45.7,3.53,21,2.97,3
KAS,-0.459,45.1,6.29,92,2.97,3
KAS,-0.502,46.4,0.86,18,2.97,1
